"","influenza_hub"
"961",0.000134138010581569
"962",0.000134138010581569
"963",0.000701334303314197
"964",0.000406839097825379
"965",0.00227202450826164
"966",0.00859627848352826
"967",0.000148585497321891
"968",0.000148585497321891
"969",0.000148585497321891
"970",0.00859627848352826
"971",0.000148585497321891
"972",0.000148585497321891
"973",0.00238071629275181
"974",0.00510384075229702
"975",0.00510384075229702
"976",0.000148585497321891
"977",0.00403673771248026
"978",0.000552892898717451
"979",0.000148585497321891
"980",0.000148585497321891
"981",0.00059826520597976
"982",0.00161365998833159
"983",0.00199469627203931
"984",0.000134138010581569
"985",0.000134138010581569
"986",0.000134138010581569
"987",0.0024620472626095
"988",0.000134138010581569
"989",0.000134138010581569
"990",0.000148585497321891
"991",0.000148585497321891
"992",0.000148585497321891
"993",0.000148585497321891
"994",0.000101125323438937
"995",0.00041695437831901
"996",0.000101125323438937
"997",0.000158700777815522
"998",0.000101125323438937
"999",0.000158700777815522
"1000",0.000101125323438937
"1001",0.000101125323438937
"1002",0.000158700777815522
"1003",0.000884498347698413
"1004",0.000101125323438937
"1005",0.00115565413514758
"1006",0.000101125323438937
"1007",0.000101125323438937
"1008",0.000101125323438937
"1009",0.000101125323438937
"1010",0.00222456433437869
"1011",0.000101125323438937
"1012",0.000101125323438937
"1013",0.00130282369296801
"1014",0.000101125323438937
"1015",0.000101125323438937
"1016",0.00402875853263758
"1017",0.00089677179083009
"1018",0.000101125323438937
"1019",0.000568669292818339
"1020",0.00209095384492786
"1021",0.00169941846881637
"1022",0.00747418437259156
"1023",0.000101125323438937
"1024",0.000773818062639994
"1025",0.000101125323438937
"1026",0.00249993286878662
"1027",0.000101125323438937
"1028",0.00111706246962277
"1029",0.000608380486473391
"1030",0.000101125323438937
"1031",0.000101125323438937
"1032",0.00168077355890357
"1033",0.00100808081970251
"1034",0.000101125323438937
"1035",0.000101125323438937
"1036",0.000190142021817175
"1037",0.0066236307492223
"1038",0.000190142021817175
"1039",0.00152207278108804
"1040",0.00105452881170864
"1041",0.0159154508956693
"1042",0.00322119858732797
"1043",0.000190142021817175
"1044",0.00152207278108804
"1045",0.000381836072507583
"1046",0.00133037873039764
"1047",0.000862834761018233
"1048",0.000849380041886986
"1049",0.000190142021817175
"1050",0.000381836072507583
"1051",0.000190142021817175
"1052",0.00571063367376327
"1053",0.000657685991196578
"1054",0.000657685991196578
"1055",0.00341680932336033
"1056",0.000190142021817175
"1057",0.000894485314403239
"1058",0.00104433026042802
"1059",0.000190142021817175
"1060",0.002617650864457
"1061",0.000768480341739022
"1062",0.0109091331640451
"1063",0.00152207278108804
"1064",0.00345328301242217
"1065",0.0034046136549136
"1066",0.00318209749063877
"1067",0.000190142021817175
"1068",0.0100765457097054
"1069",0.000862834761018233
"1070",0.00136202928378264
"1071",0.000190142021817175
"1072",0.000659238020069811
"1073",0.000659238020069811
"1074",0.000864386789891466
"1075",0.000659238020069811
"1076",0.000917491620573297
"1077",0.000659238020069811
"1078",0.000896037343276472
"1079",0.0030580455654175
"1080",0.000191694050690408
"1081",0.00259050159603809
"1082",0.000864386789891466
"1083",0.000191694050690408
"1084",0.000191694050690408
"1085",0.000659238020069811
"1086",0.000578338319921848
"1087",0.000659238020069811
"1088",0.000191694050690408
"1089",0.00517565020898052
"1090",0.000659238020069811
"1091",0.00277857821710203
"1092",0.00293823602855056
"1093",0.00133193075927087
"1094",0.000191694050690408
"1095",0.000659238020069811
"1096",0.00089328933530004
"1097",0.000386644269231439
"1098",0.000386644269231439
"1099",0.00592146819240345
"1100",0.00185171876024114
"1101",0.00775202833241674
"1102",0.0023137597788862
"1103",0.00281415311187126
"1104",0.00210821346697186
"1105",0.00205758615604607
"1106",0.00498148340498193
"1107",0.000386644269231439
"1108",0.00376930950961582
"1109",0.000386644269231439
"1110",0.000848685287876503
"1111",0.00235836382630974
"1112",0.000386644269231439
"1113",0.000386644269231439
"1114",0.00089328933530004
"1115",0.000386644269231439
"1116",0.000386644269231439
"1117",0.000386644269231439
"1118",0.000386644269231439
"1119",0.000386644269231439
"1120",0.000386644269231439
"1121",0.000386644269231439
"1122",0.000386644269231439
"1123",0.0136733763296682
"1124",0.00040430740139556
"1125",0.000386644269231439
"1126",0.000386644269231439
"1127",0.000386644269231439
"1128",0.00185171876024114
"1129",0.000386644269231439
"1130",0.000386644269231439
"1131",0.000386644269231439
"1132",0.000386644269231439
"1133",0.000386644269231439
"1134",0.000386644269231439
"1135",0.000386644269231439
"1136",0.00235836382630974
"1137",0.000386644269231439
"1138",0.00108890007133241
"1139",5.75754543765861e-05
"1140",5.75754543765861e-05
"1141",0.000525119423755989
"1142",0.00228970624980651
"1143",0.00257846645878016
"1144",5.75754543765861e-05
"1145",5.75754543765861e-05
"1146",5.75754543765861e-05
"1147",0.00885200038760193
"1148",0.00040430740139556
"1149",0.00040430740139556
"1150",0.00040430740139556
"1151",0.00040430740139556
"1152",0.00040430740139556
"1153",0.00040430740139556
"1154",0.00040430740139556
"1155",0.00495525525497513
"1156",5.75754543765861e-05
"1157",5.75754543765861e-05
"1158",5.75754543765861e-05
"1159",0.000730268193577644
"1160",0.000672692739201057
"1161",0.000672692739201057
"1162",0.000672692739201057
"1163",0.00221834450276645
"1164",0.000672692739201057
"1165",0.0010593370084325
"1166",0.00114023670858046
"1167",0.000672692739201057
"1168",0.000672692739201057
"1169",0.0010593370084325
"1170",0.000672692739201057
"1171",0.000467543969379403
"1172",0.000467543969379403
"1173",0.000467543969379403
"1174",0.000467543969379403
"1175",0.000467543969379403
"1176",0.000467543969379403
"1177",0.000467543969379403
"1178",0.000467543969379403
"1179",0.000467543969379403
"1180",0.000467543969379403
"1181",0.000467543969379403
"1182",0.00124554380805489
"1183",0.000672692739201057
"1184",0.000672692739201057
"1185",0.000672692739201057
"1186",0.000672692739201057
"1187",0.000672692739201057
"1188",0.000672692739201057
"1189",0.00114023670858046
"1190",0.0015268809778119
"1191",0.000672692739201057
"1192",0.000672692739201057
"1193",0.000672692739201057
"1194",0.000672692739201057
"1195",0.000854188238610842
"1196",0.000467543969379403
"1197",0.000467543969379403
"1198",0.000467543969379403
"1199",0.000467543969379403
"1200",0.000467543969379403
"1201",0.00196548155665851
"1202",0.000467543969379403
"1203",0.00577013670741863
"1204",0.000467543969379403
"1205",0.00567779288759431
"1206",0.000467543969379403
"1207",0.000537392866887666
"1208",0.0015533300130715
"1209",0.00637251917585802
"1210",0.000537392866887666
"1211",0.0083869347140068
"1212",0.00763680343768486
"1213",0.00481918916278652
"1214",0.0072179967081342
"1215",0.00481918916278652
"1216",0.00554498673266941
"1217",0.0166157370266529
"1218",0.01527153628617
"1219",0.0141619939557708
"1220",0.00481918916278652
"1221",0.00481918916278652
"1222",0.00188254087382556
"1223",0.00188254087382556
"1224",0.00334761536483526
"1225",0.00334761536483526
"1226",0.00188254087382556
"1227",0.00567194511785607
"1228",0.00188254087382556
"1229",0.00188254087382556
"1230",0.00511682252277585
"1231",0.0028984780200094
"1232",0.00188254087382556
"1233",0.00188254087382556
"1234",0.0111127668210634
"1235",0.00188254087382556
"1236",0.0126543823726866
"1237",0.00405195865742132
"1238",0.00431004971646538
"1239",0.0169392398406026
"1240",0.00188254087382556
"1241",0.008510013094975
"1242",0.0127355340654665
"1243",0.010799964608691
"1244",0.0135485511748756
"1245",0.00188254087382556
"1246",0.00814756796349491
"1247",0.00188254087382556
"1248",0.00929316052515657
"1249",0.0147341434192823
"1250",0.00431004971646538
"1251",0.00257671613778415
"1252",0.00188254087382556
"1253",0.00188254087382556
"1254",0.0135273225287761
"1255",0.0203313489376461
"1256",0.00188254087382556
"1257",0.00725404782637907
"1258",0.0126107044083425
"1259",0.00861930903876408
"1260",0.00341032837666942
"1261",0.00188254087382556
"1262",0.00188254087382556
"1263",0.00188254087382556
"1264",0.00188254087382556
"1265",0.00188254087382556
"1266",0.00188254087382556
"1267",0.00188254087382556
"1268",0.00188254087382556
"1269",0.00226647340405296
"1270",0.00188254087382556
"1271",0.00188254087382556
"1272",0.0134779745937802
"1273",0.00777565563968272
"1274",0.00160227772722552
"1275",0.0143764425405836
"1276",0.000258253600503488
"1277",0.017047785272459
"1278",0.00717640123119246
"1279",0.0117093066612049
"1280",0.00114023670858046
"1281",0.00353904425392815
"1282",0.00114023670858046
"1283",0.000386644269231439
"1284",0.00242750884263982
"1285",0.00283181624403538
"1286",0.00658519745951693
"1287",6.05512266640268e-05
"1288",0.00610169953106418
"1289",0.0143322022214296
"1290",0.000105307099474433
"1291",0.000672692739201057
"1292",0.000105307099474433
"1293",0.00344184963651032
"1294",0.00310020158184088
"1295",0.00244899672869265
"1296",0.00920543386117385
"1297",0.000672692739201057
"1298",0.000672692739201057
"1299",0.00277346709784668
"1300",0.00792198589194734
"1301",0.00281415311187126
"1302",0.000258253600503488
"1303",4.19287514950995e-05
"1304",0.0116331722870928
"1305",0.00113473375784612
"1306",0.00488686761465153
"1307",0.00570182555390599
"1308",0.00678334224770307
"1309",0.00425052630558882
"1310",0.00432985491380674
"1311",0.000258253600503488
"1312",0.00423579710529477
"1313",0.0088014741591684
"1314",0.00151570180193548
"1315",0.00114385497261646
"1316",0.000386644269231439
"1317",0.000386644269231439
"1318",0.00185171876024114
"1319",0.0101417314641223
"1320",0.000491951368705872
"1321",6.05512266640268e-05
"1322",0.000258253600503488
"1323",0.00386621954432167
"1324",0.00736764924052066
"1325",0.0077045607206023
"1326",0.00264036107513928
"1327",0.000386644269231439
"1328",0.000672692739201057
"1329",0.000672692739201057
"1330",0.00402909590910478
"1331",0.0133555325383928
"1332",0.0134743142969749
"1333",0.00114023670858046
"1334",0.00470542856515928
"1335",0.00365393825278765
"1336",0.00988859046716793
"1337",0.00762801651755356
"1338",0.0131528254842664
"1339",0.00185171876024114
"1340",0.01404615375146
"1341",0.0014650744910097
"1342",0.00620751666237307
"1343",0.00910572321320002
"1344",0.000467543969379403
"1345",0.000105307099474433
"1346",0.00261148228358484
"1347",0.0053240642752582
"1348",0.00242750884263982
"1349",0.000672692739201057
"1350",0.00190234607116692
"1351",0.000672692739201057
"1352",0.000672692739201057
"1353",0.00183907705043218
"1354",0.013736612897652
"1355",0.000467543969379403
"1356",0.00667803514822865
"1357",0.0122380045540538
"1358",0.0158301398087087
"1359",0.00114023670858046
"1360",0.00185171876024114
"1361",0.00235836382630974
"1362",6.05512266640268e-05
"1363",0.00568923700727067
"1364",0.00185171876024114
"1365",0.000672692739201057
"1366",0.00242750884263982
"1367",5.06273109257848e-05
"1368",0.0112152839099996
"1369",0.0013553303539451
"1370",0.0152267947156986
"1371",0.0131110300067464
"1372",0.00114023670858046
"1373",0.0120744626817933
"1374",0.00701513456715099
"1375",0.00820803436191695
"1376",0.000672692739201057
"1377",0.00112124424565827
"1378",0.0014650744910097
"1379",0.0178092597479333
"1380",0.00252774641233531
"1381",0.000105307099474433
"1382",0.0144112856095322
"1383",0.00677827271792413
"1384",0.0140600205988996
"1385",0.0115124475136558
"1386",0.0106753143758302
"1387",0.0178804858835178
"1388",6.05512266640268e-05
"1389",0.00114023670858046
"1390",0.0158001470358698
"1391",0.00992185810252476
"1392",0.00600178756818394
"1393",0.00980863065147023
"1394",0.0102072448140548
"1395",0.00748714826581493
"1396",0.00400144900084271
"1397",0.00811674584991049
"1398",0.00739841300648287
"1399",0.0114284170287381
"1400",0.0110570496096117
"1401",0.00340415312643721
"1402",0.000386644269231439
"1403",0.000105307099474433
"1404",0.0116801149391829
"1405",0.00493787522054548
"1406",0.000672692739201057
"1407",0.0162786913151659
"1408",0.0128124850100502
"1409",0.012772058494874
"1410",0.00150012436655882
"1411",0.00253281594211425
"1412",0.00693740533858729
"1413",4.19287514950995e-05
"1414",0.00333846131010398
"1415",0.00694975539892726
"1416",0.00670517415345451
"1417",0.00533545583430865
"1418",0.000467543969379403
"1419",0.00137494854130202
"1420",0.0139067117919245
"1421",0.0113514781788979
"1422",0.0125922296490446
"1423",0.000672692739201057
"1424",0.00252774641233531
"1425",0.00401742525987815
"1426",0.0165602947715495
"1427",5.06273109257848e-05
"1428",0.000672692739201057
"1429",5.06273109257848e-05
"1430",0.0014650744910097
"1431",0.000665113851773008
"1432",0.0019846232308975
"1433",0.0071513919720364
"1434",0.0175382351996427
"1435",0.00252774641233531
"1436",0.0112719341283151
"1437",0.0144690227970593
"1438",0.0118722869780859
"1439",0.00185171876024114
"1440",0.00185171876024114
"1441",0.000386644269231439
"1442",0.00040430740139556
"1443",0.000672692739201057
"1444",0.00213776723021075
"1445",0.000386644269231439
"1446",4.19287514950995e-05
"1447",0.000386644269231439
"1448",5.06273109257848e-05
"1449",0.00238169261144324
"1450",0.000672692739201057
"1451",0.000105307099474433
"1452",0.0149024581845867
"1453",0.0105884874605354
"1454",0.0122364885310932
"1455",0.000105307099474433
"1456",0.00114023670858046
"1457",0.000105307099474433
"1458",0.00604888544085869
"1459",0.0014650744910097
"1460",0.000386644269231439
"1461",0.000105307099474433
"1462",0.00425052630558882
"1463",0.0132135549123728
"1464",0.000467543969379403
"1465",0.00754310577104678
"1466",0.0014202445475794
"1467",0.000386644269231439
"1468",0.00150012436655882
"1469",0.000386644269231439
"1470",0.000611952165543034
"1471",0.00310020158184088
"1472",0.00252774641233531
"1473",0.000386644269231439
"1474",5.06273109257848e-05
"1475",0.00475717137165742
"1476",0.0010739931841881
"1477",0.0062777180524036
"1478",0.000672692739201057
"1479",0.00196766833593823
"1480",0.000386644269231439
"1481",0.0125864819232338
"1482",0.000386644269231439
"1483",0.000467543969379403
"1484",0.00928085325816366
"1485",0.00235836382630974
"1486",2.14878860528268e-05
"1487",0.000386644269231439
"1488",6.05512266640268e-05
"1489",0.000386644269231439
"1490",6.05512266640268e-05
"1491",0.00252774641233531
"1492",0.00386810064529917
"1493",0.00793142631468425
"1494",0.000386644269231439
"1495",5.06273109257848e-05
"1496",0.000386644269231439
"1497",0.00212343901093975
"1498",0.00613306717941438
"1499",6.05512266640268e-05
"1500",0.000386644269231439
"1501",0.000386644269231439
"1502",2.14878860528268e-05
"1503",0.000467543969379403
"1504",0.00157038159048413
"1505",0.000386644269231439
"1506",0.00185171876024114
"1507",0.000105307099474433
"1508",0.000386644269231439
"1509",4.19287514950995e-05
"1510",6.05512266640268e-05
"1511",0.000386644269231439
"1512",0.0116278103220237
"1513",0.00108890007133241
"1514",0.0138762051834544
"1515",0.000672692739201057
"1516",0.000258253600503488
"1517",0.00235836382630974
"1518",0.000672692739201057
"1519",0.000467543969379403
"1520",0.000386644269231439
"1521",0.00354490868872979
"1522",0.000105307099474433
"1523",0.000386644269231439
"1524",0.000105307099474433
"1525",0.000968686084713665
"1526",0.0025539745623421
"1527",0.000105307099474433
"1528",0.011002926599233
"1529",0.0088014741591684
"1530",0.00235836382630974
"1531",0.000467543969379403
"1532",0.00239880754534769
"1533",0.00143871070168185
"1534",0.0115677455895601
"1535",0.00109848266535415
"1536",0.000105307099474433
"1537",0.012175438742389
"1538",0.000672692739201057
"1539",0.000386644269231439
"1540",0.0139417616674737
"1541",0.00239880754534769
"1542",0.000672692739201057
"1543",0.00137494854130202
"1544",6.05512266640268e-05
"1545",0.00986824555885762
"1546",0.0125030509657918
"1547",0.000672692739201057
"1548",0.000672692739201057
"1549",0.000672692739201057
"1550",0.00185171876024114
"1551",0.0142234076206478
"1552",6.05512266640268e-05
"1553",0.0100933280380198
"1554",0.0097007417270399
"1555",0.00101593714618384
"1556",0.000506645066068601
"1557",0.000672692739201057
"1558",0.000672692739201057
"1559",0.00983597194131044
"1560",0.00635265178410103
"1561",0.000672692739201057
"1562",0.0118929159011635
"1563",0.00471256732423389
"1564",0.0122530035296439
"1565",0.0135876667837063
"1566",0.000672692739201057
"1567",0.0152267063427397
"1568",0.00643799958710431
"1569",0.000386644269231439
"1570",6.05512266640268e-05
"1571",0.000672692739201057
"1572",0.00838846610060911
"1573",0.00160227772722552
"1574",0.000105307099474433
"1575",0.00508731919299092
"1576",0.00146063745341954
"1577",0.00137494854130202
"1578",0.00310375044409251
"1579",0.0125966136605358
"1580",0.000567196292732628
"1581",0.00549900912718856
"1582",0.0170921768770118
"1583",0.0116007667264134
"1584",0.0109556114984625
"1585",0.000105307099474433
"1586",0.0052388305776594
"1587",0.00125952817909535
"1588",6.05512266640268e-05
"1589",0.00811674584991049
"1590",5.06273109257848e-05
"1591",0.0181993940620952
"1592",0.0121841393995528
"1593",0.00242750884263982
"1594",0.00516073699397982
"1595",0.0141229792025867
"1596",0.015877673090906
"1597",5.06273109257848e-05
"1598",0.00455094785357957
"1599",0.000672692739201057
"1600",0.00237126750012894
"1601",0.00185171876024114
"1602",0.0019326184603891
"1603",0.000672692739201057
"1604",0.000672692739201057
"1605",0.000105307099474433
"1606",0.000258253600503488
"1607",0.000672692739201057
"1608",0.0158295692738387
"1609",0.0180862646481776
"1610",0.000672692739201057
"1611",0.00233014511382784
"1612",0.000105307099474433
"1613",0.00347108097215695
"1614",0.00584850526725489
"1615",6.05512266640268e-05
"1616",0.00040430740139556
"1617",0.00185171876024114
"1618",0.000386644269231439
"1619",0.00185171876024114
"1620",0.00211252521061859
"1621",5.06273109257848e-05
"1622",0.00150012436655882
"1623",0.00552857219008847
"1624",0.000672692739201057
"1625",0.00188159360737063
"1626",0.00137494854130202
"1627",0.000105307099474433
"1628",0.000386644269231439
"1629",0.00750827294006853
"1630",0.000672692739201057
"1631",0.0189910916326922
"1632",0.00620884535298938
"1633",0.00040430740139556
"1634",0.000105307099474433
"1635",0.00185171876024114
"1636",0.00493162348746194
"1637",0.000258253600503488
"1638",0.00213776723021075
"1639",0.00213776723021075
"1640",0.000386644269231439
"1641",0.0042248345644698
"1642",0.000467543969379403
"1643",0.000105307099474433
"1644",0.001314207967644
"1645",0.000258253600503488
"1646",0.00295653405801366
"1647",0.000672692739201057
"1648",0.000386644269231439
"1649",0.00089328933530004
"1650",5.06273109257848e-05
"1651",0.000672692739201057
"1652",0.00040430740139556
"1653",0.00851043099215011
"1654",0.0151384508206779
"1655",0.0123119875815024
"1656",0.00238169261144324
"1657",0.000105307099474433
"1658",0.00542455762958023
"1659",0.00475717137165742
"1660",6.05512266640268e-05
"1661",0.00185171876024114
"1662",0.00547857133101391
"1663",0.000105307099474433
"1664",0.000672692739201057
"1665",0.00140258141541528
"1666",0.0108060568125161
"1667",0.000467543969379403
"1668",2.14878860528268e-05
"1669",0.00310106334744865
"1670",0.00638679605844213
"1671",0.00388536992241021
"1672",0.0021597921188003
"1673",0.00910637484936927
"1674",0.00789068944733527
"1675",0.00213776723021075
"1676",0.000386644269231439
"1677",6.05512266640268e-05
"1678",0.00242750884263982
"1679",0.0008075629015754
"1680",2.14878860528268e-05
"1681",0.00149793758727911
"1682",0.000672692739201057
"1683",0.00382393990869938
"1684",0.00159554513740101
"1685",0.000672692739201057
"1686",0.00623514953648632
"1687",0.00242750884263982
"1688",0.00192711550965476
"1689",0.000386644269231439
"1690",4.19287514950995e-05
"1691",4.19287514950995e-05
"1692",0.000672692739201057
"1693",0.0014650744910097
"1694",0.000105307099474433
"1695",0.000105307099474433
"1696",0.00844769298620637
"1697",0.00541128362472653
"1698",0.000506645066068601
"1699",0.00467741357328186
"1700",0.00185171876024114
"1701",5.06273109257848e-05
"1702",0.000258253600503488
"1703",0.00185171876024114
"1704",0.00117933780526966
"1705",0.00545942717375839
"1706",0.000105307099474433
"1707",0.000258253600503488
"1708",0.000489239629701836
"1709",0.000105307099474433
"1710",0.000672692739201057
"1711",0.000467543969379403
"1712",5.06273109257848e-05
"1713",0.000386644269231439
"1714",0.00108890007133241
"1715",0.00213776723021075
"1716",0.00228684827522112
"1717",0.00475717137165742
"1718",2.14878860528268e-05
"1719",0.00155581979219287
"1720",0.000672692739201057
"1721",0.00669226394604196
"1722",0.000386644269231439
"1723",0.00478587266894956
"1724",0.000386644269231439
"1725",0.0037342596340667
"1726",0.000105307099474433
"1727",0.0025539745623421
"1728",0.000105307099474433
"1729",0.00883229627275282
"1730",0.000386644269231439
"1731",0.00040430740139556
"1732",0.00040430740139556
"1733",5.06273109257848e-05
"1734",0.000386644269231439
"1735",0.00155833040263949
"1736",0.00040430740139556
"1737",0.000672692739201057
"1738",0.000672692739201057
"1739",6.05512266640268e-05
"1740",5.06273109257848e-05
"1741",0.000258253600503488
"1742",0.000672692739201057
"1743",0.0111008106594908
"1744",0.000258253600503488
"1745",0.000386644269231439
"1746",0.000386644269231439
"1747",0.000467543969379403
"1748",0.00371561191099316
"1749",0.00315370437639459
"1750",0.00185171876024114
"1751",0.0028204048449548
"1752",0.00589311476585716
"1753",0.00844769298620637
"1754",0.0152016873886617
"1755",0.0107190649085431
"1756",0.00212343901093975
"1757",0.0120855845829759
"1758",0.000672692739201057
"1759",0.000672692739201057
"1760",5.06273109257848e-05
"1761",0.00186938189240526
"1762",0.00089328933530004
"1763",0.00101593714618384
"1764",0.000506645066068601
"1765",0.000386644269231439
"1766",6.05512266640268e-05
"1767",0.00108890007133241
"1768",0.00213776723021075
"1769",0.000386644269231439
"1770",0.000467543969379403
"1771",0.00040430740139556
"1772",0.00642449154496211
"1773",0.00185171876024114
"1774",0.00242750884263982
"1775",0.000105307099474433
"1776",0.000672692739201057
"1777",0.000105307099474433
"1778",0.000467543969379403
"1779",0.000386644269231439
"1780",0.000449679708657868
"1781",0.000105307099474433
"1782",0.00212343901093975
"1783",0.000386644269231439
"1784",0.00591362653322853
"1785",3.54886225163272e-06
"1786",0.000672692739201057
"1787",0.00185171876024114
"1788",0.000672692739201057
"1789",0.00284002303231172
"1790",0.000557272376994386
"1791",0.000506645066068601
"1792",0.000386644269231439
"1793",0.000386644269231439
"1794",0.0025539745623421
"1795",0.000672692739201057
"1796",0.000386644269231439
"1797",0.00235836382630974
"1798",0.000105307099474433
"1799",0.00392763320919864
"1800",0.00344682223827927
"1801",0.000672692739201057
"1802",0.000665113851773008
"1803",0.00089328933530004
"1804",0.00239880754534769
"1805",0.000672692739201057
"1806",0.000672692739201057
"1807",0.00188254087382556
"1808",0.0121732519631093
"1809",0.000672692739201057
"1810",0.0122207987805467
"1811",0.000672692739201057
"1812",0.0030606196284107
"1813",0.000386644269231439
"1814",0.0157804554407552
"1815",0.00507278290452695
"1816",0.000386644269231439
"1817",0.000386644269231439
"1818",0.000386644269231439
"1819",0.000704343292586064
"1820",0.00244899672869265
"1821",0.000105307099474433
"1822",0.000258253600503488
"1823",5.06273109257848e-05
"1824",0.0100432381236074
"1825",0.00599742055116576
"1826",0.00521024891821491
"1827",0.000386644269231439
"1828",0.00205758615604607
"1829",0.00591454490358226
"1830",5.06273109257848e-05
"1831",0.00564989111128728
"1832",0.000672692739201057
"1833",0.0014650744910097
"1834",0.00400597988476531
"1835",0.000672692739201057
"1836",0.00185171876024114
"1837",0.00235836382630974
"1838",0.000386644269231439
"1839",0.00108890007133241
"1840",0.00188159360737063
"1841",0.000694180625253884
"1842",0.00238169261144324
"1843",0.00178245108677206
"1844",0.00188254087382556
"1845",0.000258253600503488
"1846",0.0120271981622173
"1847",0.000672692739201057
"1848",0.00283607912550491
"1849",0.0174459029839429
"1850",0.000258253600503488
"1851",0.000386644269231439
"1852",0.000386644269231439
"1853",0.00089328933530004
"1854",0.000386644269231439
"1855",0.000672692739201057
"1856",4.19287514950995e-05
"1857",0.000105307099474433
"1858",0.0014202445475794
"1859",0.00975466567919837
"1860",0.000672692739201057
"1861",0.00186992425623727
"1862",0.00710492241592167
"1863",5.06273109257848e-05
"1864",0.000467543969379403
"1865",0.000672692739201057
"1866",0.00185171876024114
"1867",0.000672692739201057
"1868",0.00252774641233531
"1869",0.000105307099474433
"1870",0.000506645066068601
"1871",5.06273109257848e-05
"1872",0.0142297654453856
"1873",0.0144109829804987
