"","influenza_mar"
"956",0.000270272665302434
"957",5.37137531893282e-05
"958",0.00016240642367514
"959",5.3713753189325e-05
"960",0.000271438587412373
"961",5.37137531893345e-05
"962",5.3713753189322e-05
"963",0.000161008491301743
"964",0.000107244783338654
"965",0.000107883684107194
"966",0.000271031708990627
"967",5.34889958473563e-05
"968",5.34889958473629e-05
"969",5.34889958473577e-05
"970",0.000271031708990628
"971",5.34889958473562e-05
"972",5.34889958473628e-05
"973",0.000270248612103044
"974",0.000216271012895746
"975",0.00021627101289576
"976",5.34889958473592e-05
"977",0.000376087169533906
"978",0.000107446735230413
"979",5.34889958473607e-05
"980",5.34889958473562e-05
"981",0.000107677388074627
"982",0.000107902984855339
"983",0.000216354465546108
"984",5.37137531893267e-05
"985",5.37137531893311e-05
"986",5.37137531893287e-05
"987",0.000216273730651683
"988",5.37137531893287e-05
"989",5.37137531893308e-05
"990",5.34889958473626e-05
"991",5.34889958473576e-05
"992",5.34889958473603e-05
"993",5.34889958473591e-05
"994",5.33642560033053e-05
"995",0.000159429915124616
"996",5.33642560033019e-05
"997",0.000105805307014111
"998",5.33642560033075e-05
"999",0.000105805307014114
"1000",5.33642560033118e-05
"1001",5.33642560033026e-05
"1002",0.000105805307014117
"1003",0.000213638348335207
"1004",5.33642560033078e-05
"1005",0.000215283332368577
"1006",5.33642560033055e-05
"1007",5.33642560033058e-05
"1008",5.33642560033114e-05
"1009",5.3364256003296e-05
"1010",0.000107789240191036
"1011",5.33642560033108e-05
"1012",5.33642560033023e-05
"1013",0.000267647652625458
"1014",5.33642560033086e-05
"1015",5.33642560033113e-05
"1016",0.000162168383411072
"1017",0.000161088177231819
"1018",5.33642560033135e-05
"1019",0.000107584705056837
"1020",0.000270190762541483
"1021",0.00021597246427894
"1022",0.000270429862091357
"1023",5.33642560033114e-05
"1024",0.00010766931453014
"1025",5.33642560033094e-05
"1026",0.000107812437157419
"1027",5.33642560033068e-05
"1028",0.000107700864900192
"1029",0.00016001251211022
"1030",5.33642560033099e-05
"1031",5.3364256003308e-05
"1032",0.00032159108823894
"1033",0.000267436171306292
"1034",5.33642560033066e-05
"1035",5.33642560033128e-05
"1036",5.39340147825185e-05
"1037",0.000217247578612356
"1038",5.39340147825186e-05
"1039",0.000215997534928504
"1040",0.000161984997938853
"1041",0.00065003800818359
"1042",0.000271112909816054
"1043",5.39340147825144e-05
"1044",0.000215997534928506
"1045",0.000107793587525676
"1046",0.000162294367746855
"1047",0.000108178703323559
"1048",0.000161851769275109
"1049",5.39340147825155e-05
"1050",0.000107793587525674
"1051",5.39340147825111e-05
"1052",0.000217159979183471
"1053",0.000108095346761166
"1054",0.000108095346761167
"1055",0.000271144689103625
"1056",5.39340147825226e-05
"1057",0.000108224406317575
"1058",0.000162332028646567
"1059",5.39340147825203e-05
"1060",0.000108391025537186
"1061",0.000162018611897742
"1062",0.000597307718991147
"1063",0.000215997534928515
"1064",0.000325401366562136
"1065",0.000270533635954401
"1066",0.000271007357662062
"1067",5.39340147825207e-05
"1068",0.000325876810850102
"1069",0.000108178703323555
"1070",0.000162362017718423
"1071",5.39340147825134e-05
"1072",0.000108135089538162
"1073",0.000108135089538167
"1074",0.000108245256720857
"1075",0.000108135089538169
"1076",0.000161980278195678
"1077",0.000108135089538165
"1078",0.00010826986165477
"1079",0.000162625767895669
"1080",5.39983743291115e-05
"1081",0.00010845548346716
"1082",0.000108245256720857
"1083",5.39983743291159e-05
"1084",5.39983743291195e-05
"1085",0.000108135089538164
"1086",0.000108227881672975
"1087",0.000108135089538166
"1088",5.39983743291213e-05
"1089",0.000325578340575792
"1090",0.000108135089538166
"1091",0.000162723428664125
"1092",0.000323957800585066
"1093",0.000162336040239446
"1094",5.39983743291245e-05
"1095",0.000108135089538166
"1096",0.000108438167310274
"1097",5.4215968587506e-05
"1098",5.42159685875087e-05
"1099",0.000325731230331372
"1100",0.000108580874075892
"1101",0.000379059380602526
"1102",0.000162770705581953
"1103",0.000108674282265036
"1104",0.000268637722916389
"1105",0.000216825693271898
"1106",0.000217368146702368
"1107",5.421596858751e-05
"1108",0.00016301640196534
"1109",5.42159685875076e-05
"1110",0.000108394523075721
"1111",0.000162806940455502
"1112",5.42159685875118e-05
"1113",5.42159685875096e-05
"1114",0.000108438167310273
"1115",5.42159685875053e-05
"1116",5.4215968587499e-05
"1117",5.4215968587508e-05
"1118",5.42159685875074e-05
"1119",5.42159685875102e-05
"1120",5.42159685875121e-05
"1121",5.42159685875072e-05
"1122",5.42159685874985e-05
"1123",0.000434553018109571
"1124",5.40930105477566e-05
"1125",5.42159685875095e-05
"1126",5.42159685875098e-05
"1127",5.42159685875046e-05
"1128",0.000108580874075886
"1129",5.42159685875037e-05
"1130",5.42159685875032e-05
"1131",5.42159685875039e-05
"1132",5.42159685875074e-05
"1133",5.42159685875055e-05
"1134",5.42159685875091e-05
"1135",5.42159685875102e-05
"1136",0.000162806940455503
"1137",5.42159685875058e-05
"1138",0.000108501981962592
"1139",5.2842611428718e-05
"1140",5.2842611428723e-05
"1141",0.000107033636557751
"1142",0.000269585214737792
"1143",0.000269877196370264
"1144",5.28426114287235e-05
"1145",5.28426114287158e-05
"1146",5.28426114287191e-05
"1147",0.000271619204205256
"1148",5.40930105477589e-05
"1149",5.40930105477588e-05
"1150",5.40930105477586e-05
"1151",5.40930105477556e-05
"1152",5.40930105477554e-05
"1153",5.40930105477524e-05
"1154",5.40930105477579e-05
"1155",0.000162906194324344
"1156",5.28426114287151e-05
"1157",5.28426114287226e-05
"1158",5.28426114287181e-05
"1159",0.00010712631351152
"1160",5.43006612887481e-05
"1161",5.43006612887415e-05
"1162",5.43006612887425e-05
"1163",0.000216878777299474
"1164",5.43006612887488e-05
"1165",0.000108538242854336
"1166",0.000108494783920003
"1167",5.43006612887461e-05
"1168",5.43006612887451e-05
"1169",0.000108538242854335
"1170",5.43006612887463e-05
"1171",5.42405002198026e-05
"1172",5.42405002197993e-05
"1173",5.42405002197951e-05
"1174",5.42405002197982e-05
"1175",5.42405002198021e-05
"1176",5.4240500219798e-05
"1177",5.42405002198061e-05
"1178",5.42405002198038e-05
"1179",5.42405002197986e-05
"1180",5.42405002198047e-05
"1181",5.42405002198025e-05
"1182",0.000161600884618578
"1183",5.43006612887399e-05
"1184",5.43006612887424e-05
"1185",5.43006612887443e-05
"1186",5.43006612887461e-05
"1187",5.43006612887446e-05
"1188",5.4300661288745e-05
"1189",0.000108494783920006
"1190",0.000162757216213725
"1191",5.43006612887422e-05
"1192",5.43006612887466e-05
"1193",5.43006612887423e-05
"1194",5.43006612887505e-05
"1195",0.000108481265885015
"1196",5.42405002197971e-05
"1197",5.42405002197981e-05
"1198",5.42405002197978e-05
"1199",5.42405002197948e-05
"1200",5.42405002197987e-05
"1201",0.00010860083240329
"1202",5.42405002198031e-05
"1203",0.000217464180052364
"1204",5.42405002198012e-05
"1205",0.000217288171196523
"1206",5.42405002198015e-05
"1207",5.39768207489675e-05
"1208",0.000108327809950476
"1209",0.000271287367186002
"1210",5.39768207489728e-05
"1211",0.000326156399721333
"1212",0.000271763789650972
"1213",0.000162986417495132
"1214",0.00021739370868592
"1215",0.00016298641749513
"1216",0.000271167435030433
"1217",0.000598444260233526
"1218",0.000488677758312923
"1219",0.000596087862750654
"1220",0.000162986417495134
"1221",0.00016298641749513
"1222",5.43851604611753e-05
"1223",5.43851604611721e-05
"1224",0.000108786158103852
"1225",0.000108786158103843
"1226",5.43851604611754e-05
"1227",0.000326188514497345
"1228",5.43851604611753e-05
"1229",5.43851604611777e-05
"1230",0.000325835023584502
"1231",0.00010875018802644
"1232",5.43851604611753e-05
"1233",5.43851604611749e-05
"1234",0.000326230773475848
"1235",5.43851604611767e-05
"1236",0.000543893142109449
"1237",0.000163167552779265
"1238",0.000108810765804673
"1239",0.000755745242441993
"1240",5.43851604611663e-05
"1241",0.000543665996007472
"1242",0.000488866519809726
"1243",0.000326311667898875
"1244",0.000435093119041117
"1245",5.43851604611754e-05
"1246",0.000217520366393563
"1247",5.43851604611745e-05
"1248",0.000429777671399101
"1249",0.000434837479501841
"1250",0.000108810765804665
"1251",0.000108710197137752
"1252",5.43851604611796e-05
"1253",5.43851604611731e-05
"1254",0.00043424282395184
"1255",0.000925436645225206
"1256",5.43851604611779e-05
"1257",0.000380125891004186
"1258",0.000380486443918856
"1259",0.000326383526790872
"1260",0.000216972121900575
"1261",5.43851604611802e-05
"1262",5.438516046118e-05
"1263",5.43851604611719e-05
"1264",5.43851604611739e-05
"1265",5.43851604611697e-05
"1266",5.43851604611732e-05
"1267",5.43851604611785e-05
"1268",5.43851604611764e-05
"1269",0.000108493784008836
"1270",5.43851604611733e-05
"1271",5.43851604611745e-05
"1272",0.000486665962906122
"1273",0.000271786831283601
"1274",0.000162702423445088
"1275",0.00048956689312647
"1276",5.37907741738948e-05
"1277",0.000705501193136162
"1278",0.000217574098803251
"1279",0.000487095018514331
"1280",0.000108494783920005
"1281",0.000162980330788258
"1282",0.00010849478392001
"1283",5.42159685875118e-05
"1284",5.44218201722927e-05
"1285",0.000108526329872506
"1286",0.000271745118541709
"1287",5.30103523439908e-05
"1288",0.000215122300561951
"1289",0.000488805888808656
"1290",5.30299425177911e-05
"1291",5.43006612887487e-05
"1292",5.3029942517792e-05
"1293",0.000323332854669749
"1294",0.000108755712830871
"1295",0.000103539192049419
"1296",0.000323328302647543
"1297",5.43006612887425e-05
"1298",5.43006612887425e-05
"1299",0.000217230814433563
"1300",0.000326122961800675
"1301",0.000108674282265044
"1302",5.37907741738978e-05
"1303",5.13621552760196e-05
"1304",0.000433803969605251
"1305",0.000108489493987703
"1306",0.000161889672474546
"1307",0.000270726145442353
"1308",0.000270625648603596
"1309",0.000163037458344384
"1310",0.000214975866845909
"1311",5.37907741739007e-05
"1312",0.000217289063388946
"1313",0.00027193176953953
"1314",0.000106307931705615
"1315",0.000108463143335039
"1316",5.42159685875097e-05
"1317",5.42159685875057e-05
"1318",0.000108580874075884
"1319",0.000434869922722988
"1320",0.000107256735773147
"1321",5.30103523439874e-05
"1322",5.37907741738959e-05
"1323",0.000108735282000253
"1324",0.000326177722971092
"1325",0.000379116837855548
"1326",0.00016289159466317
"1327",5.42159685875067e-05
"1328",5.43006612887421e-05
"1329",5.4300661288744e-05
"1330",0.000271616844515801
"1331",0.000488902219935691
"1332",0.000488734558744016
"1333",0.000108494783920012
"1334",0.000271533346002437
"1335",0.000217246343932548
"1336",0.000271774605369989
"1337",0.000326325659024132
"1338",0.000489411031762439
"1339",0.000108580874075886
"1340",0.000488728717476644
"1341",5.43809848917727e-05
"1342",0.000325946120189526
"1343",0.000379389704867326
"1344",5.42405002198026e-05
"1345",5.30299425177935e-05
"1346",0.000217139099970058
"1347",0.000217469188027324
"1348",5.44218201723027e-05
"1349",5.43006612887517e-05
"1350",0.000160484157937532
"1351",5.43006612887459e-05
"1352",5.43006612887472e-05
"1353",0.000162813253046081
"1354",0.000434865587351799
"1355",5.42405002198018e-05
"1356",0.000217495808645778
"1357",0.000434703501517235
"1358",0.000543049002222848
"1359",0.000108494783920008
"1360",0.000108580874075882
"1361",0.000162806940455505
"1362",5.30103523439883e-05
"1363",0.000217394737241947
"1364",0.000108580874075884
"1365",5.43006612887478e-05
"1366",5.44218201722948e-05
"1367",5.19649322127702e-05
"1368",0.000434567911411645
"1369",0.000162567224947598
"1370",0.000594129567312582
"1371",0.000435293649938783
"1372",0.000108494783920009
"1373",0.000489383114228361
"1374",0.000266622488405975
"1375",0.000326273791420096
"1376",5.43006612887485e-05
"1377",0.000107390665383825
"1378",5.43809848917759e-05
"1379",0.000705553375193283
"1380",0.00010848880488142
"1381",5.30299425177888e-05
"1382",0.000653036298991745
"1383",0.000271685868541368
"1384",0.00048910923297931
"1385",0.000434094421746412
"1386",0.000326035970064156
"1387",0.000707320476920792
"1388",5.30103523439901e-05
"1389",0.000108494783920008
"1390",0.000595689903217957
"1391",0.000380218843040034
"1392",0.00027098908406203
"1393",0.00037996047965643
"1394",0.000326483897006149
"1395",0.000217140118805634
"1396",0.000216859191178298
"1397",0.000271842354342431
"1398",0.000325102308473269
"1399",0.000380072908193464
"1400",0.000543614837182253
"1401",0.000157795613096112
"1402",5.42159685875076e-05
"1403",5.30299425177905e-05
"1404",0.000433791108712621
"1405",0.000270266090285792
"1406",5.43006612887469e-05
"1407",0.000596370898812055
"1408",0.00048970293213949
"1409",0.000434160594303456
"1410",5.4330236561572e-05
"1411",0.000107473546500403
"1412",0.00038021434699794
"1413",5.13621552760213e-05
"1414",0.000162843774737183
"1415",0.000163209488918524
"1416",0.000271834639947786
"1417",0.000163024302213954
"1418",5.4240500219801e-05
"1419",0.000108622504453706
"1420",0.000435110848156101
"1421",0.00032618520519235
"1422",0.000435132367419683
"1423",5.43006612887453e-05
"1424",0.000108488804881424
"1425",0.000217251072701349
"1426",0.000652832345330707
"1427",5.1964932212769e-05
"1428",5.4300661288745e-05
"1429",5.19649322127706e-05
"1430",5.43809848917733e-05
"1431",0.000107862856793368
"1432",0.000162741345848423
"1433",0.000326083549360878
"1434",0.000706741557940311
"1435",0.000108488804881423
"1436",0.000379904844445272
"1437",0.000542225169469726
"1438",0.000377608256517077
"1439",0.000108580874075883
"1440",0.000108580874075885
"1441",5.42159685875092e-05
"1442",5.40930105477568e-05
"1443",5.43006612887492e-05
"1444",0.000108707820202242
"1445",5.42159685875083e-05
"1446",5.13621552760171e-05
"1447",5.42159685875036e-05
"1448",5.19649322127717e-05
"1449",0.000108191704283719
"1450",5.43006612887458e-05
"1451",5.30299425177898e-05
"1452",0.000542383522965521
"1453",0.000325718900180327
"1454",0.000380582284681222
"1455",5.30299425177884e-05
"1456",0.000108494783920007
"1457",5.30299425177837e-05
"1458",0.000163106784175449
"1459",5.43809848917826e-05
"1460",5.42159685875081e-05
"1461",5.30299425177855e-05
"1462",0.000163037458344389
"1463",0.000598303084265114
"1464",5.4240500219799e-05
"1465",0.000379297259913429
"1466",0.000108436503285197
"1467",5.4215968587505e-05
"1468",5.43302365615778e-05
"1469",5.4215968587506e-05
"1470",0.000107233692766016
"1471",0.00010875571283087
"1472",0.000108488804881423
"1473",5.42159685875036e-05
"1474",5.19649322127687e-05
"1475",0.000217287818968384
"1476",0.000161348667406806
"1477",0.000217469495992815
"1478",5.43006612887431e-05
"1479",0.000108604540834496
"1480",5.42159685875043e-05
"1481",0.000487830483500997
"1482",5.4215968587508e-05
"1483",5.42405002197967e-05
"1484",0.000323886857663841
"1485",0.000162806940455503
"1486",4.93506585926706e-05
"1487",5.4215968587505e-05
"1488",5.30103523439937e-05
"1489",5.42159685875093e-05
"1490",5.30103523439931e-05
"1491",0.000108488804881423
"1492",0.000378759392335643
"1493",0.000217485717978954
"1494",5.42159685875057e-05
"1495",5.19649322127685e-05
"1496",5.42159685875034e-05
"1497",5.44030883440385e-05
"1498",0.000217497508487488
"1499",5.30103523439879e-05
"1500",5.42159685875105e-05
"1501",5.42159685875054e-05
"1502",4.93506585926662e-05
"1503",5.42405002197975e-05
"1504",0.000107421075079941
"1505",5.42159685875106e-05
"1506",0.000108580874075885
"1507",5.30299425177882e-05
"1508",5.42159685875085e-05
"1509",5.13621552760231e-05
"1510",5.30103523439905e-05
"1511",5.42159685875059e-05
"1512",0.000434540274773273
"1513",0.000108501981962583
"1514",0.000488740932575897
"1515",5.4300661288751e-05
"1516",5.37907741738951e-05
"1517",0.000162806940455507
"1518",5.43006612887455e-05
"1519",5.4240500219799e-05
"1520",5.42159685875091e-05
"1521",0.000271560765069696
"1522",5.30299425177903e-05
"1523",5.42159685875139e-05
"1524",5.30299425177914e-05
"1525",0.000108363722430323
"1526",0.000162873321449209
"1527",5.30299425177913e-05
"1528",0.000326355912384085
"1529",0.000271931769539537
"1530",0.00016280694045551
"1531",5.42405002197974e-05
"1532",5.44224453040905e-05
"1533",5.43242805469603e-05
"1534",0.000378786880016809
"1535",0.000108404471596425
"1536",5.30299425177878e-05
"1537",0.000380320584652441
"1538",5.4300661288748e-05
"1539",5.42159685875075e-05
"1540",0.000434921097195721
"1541",5.44224453040901e-05
"1542",5.43006612887472e-05
"1543",0.000108622504453711
"1544",5.30103523439875e-05
"1545",0.000380434257927623
"1546",0.000380656712638437
"1547",5.4300661288741e-05
"1548",5.4300661288745e-05
"1549",5.4300661288751e-05
"1550",0.000108580874075886
"1551",0.000596093584047962
"1552",5.30103523439847e-05
"1553",0.000380002734959395
"1554",0.000380643722549555
"1555",5.43427906691027e-05
"1556",5.42372540247619e-05
"1557",5.43006612887478e-05
"1558",5.43006612887459e-05
"1559",0.000378633247119332
"1560",0.000326017561776398
"1561",5.43006612887499e-05
"1562",0.000435158821548722
"1563",0.000217244627506899
"1564",0.000435123377259281
"1565",0.000489027694813064
"1566",5.43006612887484e-05
"1567",0.000542834321195191
"1568",0.000324695935829487
"1569",5.42159685875113e-05
"1570",5.30103523439918e-05
"1571",5.43006612887449e-05
"1572",0.000217500615227422
"1573",0.000162702423445092
"1574",5.30299425177891e-05
"1575",0.000271647022218717
"1576",0.00021557390375595
"1577",0.000108622504453707
"1578",0.0001330063572823
"1579",0.000434391665365901
"1580",0.000107271453320802
"1581",0.000163196672329769
"1582",0.000704986751043387
"1583",0.000543814754603087
"1584",0.000435064506717887
"1585",5.30299425177928e-05
"1586",0.000217512990074366
"1587",0.000160385779974641
"1588",5.30103523439899e-05
"1589",0.00027184235434244
"1590",5.19649322127724e-05
"1591",0.00081473147120682
"1592",0.000380734115945495
"1593",5.44218201722961e-05
"1594",0.000325768481833936
"1595",0.000487725948988646
"1596",0.000597820478033687
"1597",5.19649322127664e-05
"1598",0.000108808280984229
"1599",5.43006612887441e-05
"1600",0.000216985252666399
"1601",0.000108580874075887
"1602",0.000108655954820743
"1603",5.43006612887476e-05
"1604",5.43006612887528e-05
"1605",5.30299425177843e-05
"1606",5.37907741738974e-05
"1607",5.43006612887474e-05
"1608",0.00070744149095893
"1609",0.000707380609501777
"1610",5.43006612887489e-05
"1611",0.000215954321879036
"1612",5.30299425177922e-05
"1613",0.000271339419309315
"1614",0.000271647444649151
"1615",5.30103523439937e-05
"1616",5.409301054775e-05
"1617",0.000108580874075888
"1618",5.42159685875115e-05
"1619",0.000108580874075883
"1620",0.000162648136916876
"1621",5.19649322127678e-05
"1622",5.43302365615736e-05
"1623",0.000163189767209977
"1624",5.4300661288745e-05
"1625",0.000162872314151351
"1626",0.00010862250445371
"1627",5.30299425177903e-05
"1628",5.42159685875084e-05
"1629",0.000271733945301127
"1630",5.43006612887503e-05
"1631",0.000762028720661473
"1632",0.000324717441732729
"1633",5.40930105477565e-05
"1634",5.30299425177885e-05
"1635",0.000108580874075886
"1636",0.000161913495188581
"1637",5.37907741738965e-05
"1638",0.000108707820202241
"1639",0.000108707820202239
"1640",5.42159685875026e-05
"1641",0.00037976484618294
"1642",5.42405002197971e-05
"1643",5.30299425177867e-05
"1644",0.000161534445772947
"1645",5.37907741738983e-05
"1646",0.000215868830046509
"1647",5.4300661288745e-05
"1648",5.42159685875106e-05
"1649",0.000108438167310276
"1650",5.1964932212772e-05
"1651",5.43006612887425e-05
"1652",5.40930105477556e-05
"1653",0.000270632347916981
"1654",0.000489044054840804
"1655",0.000434550924276745
"1656",0.000108191704283716
"1657",5.3029942517789e-05
"1658",0.000216237656850798
"1659",0.000217287818968382
"1660",5.30103523439871e-05
"1661",0.000108580874075889
"1662",0.000217386693748284
"1663",5.30299425177923e-05
"1664",5.430066128875e-05
"1665",0.000108599107771901
"1666",0.000380635500823002
"1667",5.42405002198018e-05
"1668",4.93506585926698e-05
"1669",0.000108753993262867
"1670",0.000488790553980224
"1671",0.000157865057495302
"1672",0.000162799894790444
"1673",0.00032549109985265
"1674",0.00027182773114096
"1675",0.000108707820202238
"1676",5.42159685875034e-05
"1677",5.3010352343992e-05
"1678",5.44218201722942e-05
"1679",0.000107335909699037
"1680",4.93506585926713e-05
"1681",5.43280180300975e-05
"1682",5.43006612887473e-05
"1683",0.000163093916765564
"1684",0.000162709324387843
"1685",5.43006612887512e-05
"1686",0.000325906056498529
"1687",5.4421820172295e-05
"1688",0.000108568013730991
"1689",5.42159685875083e-05
"1690",5.13621552760212e-05
"1691",5.13621552760237e-05
"1692",5.43006612887492e-05
"1693",5.43809848917814e-05
"1694",5.30299425177893e-05
"1695",5.30299425177904e-05
"1696",0.000217498118354716
"1697",0.000433291511370147
"1698",5.42372540247599e-05
"1699",0.000217367610760731
"1700",0.000108580874075887
"1701",5.1964932212768e-05
"1702",5.37907741738962e-05
"1703",0.000108580874075882
"1704",0.000108565361910197
"1705",0.00027158631641397
"1706",5.30299425177884e-05
"1707",5.37907741738993e-05
"1708",0.000107134021342542
"1709",5.30299425177888e-05
"1710",5.43006612887478e-05
"1711",5.42405002197976e-05
"1712",5.19649322127694e-05
"1713",5.42159685875076e-05
"1714",0.000108501981962584
"1715",0.000108707820202238
"1716",0.000108495897116305
"1717",0.000217287818968378
"1718",4.93506585926691e-05
"1719",0.0001626098345414
"1720",5.43006612887447e-05
"1721",0.000239473393953272
"1722",5.4215968587508e-05
"1723",0.000217307015971219
"1724",5.42159685875053e-05
"1725",0.000163035182961291
"1726",5.3029942517792e-05
"1727",0.000162873321449209
"1728",5.3029942517792e-05
"1729",0.000217605622233882
"1730",5.42159685875109e-05
"1731",5.40930105477572e-05
"1732",5.40930105477583e-05
"1733",5.19649322127703e-05
"1734",5.42159685875051e-05
"1735",0.000162590989011486
"1736",5.40930105477532e-05
"1737",5.4300661288749e-05
"1738",5.43006612887473e-05
"1739",5.30103523439859e-05
"1740",5.19649322127687e-05
"1741",5.37907741738977e-05
"1742",5.43006612887519e-05
"1743",0.000380551974413143
"1744",5.37907741738981e-05
"1745",5.4215968587501e-05
"1746",5.42159685875105e-05
"1747",5.42405002197993e-05
"1748",0.000325361212646661
"1749",0.000163109137138548
"1750",0.000108580874075887
"1751",0.000216947236671274
"1752",0.000217378512136452
"1753",0.000217498118354713
"1754",0.000489354056987902
"1755",0.000326310870584379
"1756",5.44030883440339e-05
"1757",0.000380694565149312
"1758",5.43006612887471e-05
"1759",5.43006612887437e-05
"1760",5.19649322127661e-05
"1761",0.000108510537945647
"1762",0.000108438167310278
"1763",5.43427906691056e-05
"1764",5.4237254024762e-05
"1765",5.42159685875034e-05
"1766",5.30103523439902e-05
"1767",0.000108501981962583
"1768",0.000108707820202239
"1769",5.42159685875065e-05
"1770",5.4240500219802e-05
"1771",5.40930105477545e-05
"1772",0.000217225018227158
"1773",0.000108580874075887
"1774",5.44218201722979e-05
"1775",5.30299425177882e-05
"1776",5.43006612887484e-05
"1777",5.30299425177861e-05
"1778",5.42405002197958e-05
"1779",5.42159685875078e-05
"1780",5.4190379328798e-05
"1781",5.30299425177914e-05
"1782",5.44030883440344e-05
"1783",5.42159685875114e-05
"1784",0.000271134446756744
"1785",3.24155686667935e-05
"1786",5.43006612887499e-05
"1787",0.000108580874075887
"1788",5.43006612887474e-05
"1789",0.000163036056615538
"1790",0.000106117023233179
"1791",5.42372540247606e-05
"1792",5.42159685875101e-05
"1793",5.42159685875071e-05
"1794",0.000162873321449206
"1795",5.4300661288747e-05
"1796",5.42159685875029e-05
"1797",0.000162806940455512
"1798",5.30299425177907e-05
"1799",0.000108738700359941
"1800",0.00021470528284177
"1801",5.43006612887493e-05
"1802",0.000107862856793368
"1803",0.000108438167310276
"1804",5.44224453040898e-05
"1805",5.43006612887511e-05
"1806",5.43006612887474e-05
"1807",5.43851604611769e-05
"1808",0.000380287832096459
"1809",5.4300661288749e-05
"1810",0.000380009812358726
"1811",5.43006612887439e-05
"1812",0.000217084515147093
"1813",5.42159685875111e-05
"1814",0.000598436232796899
"1815",0.000217395523333952
"1816",5.42159685875074e-05
"1817",5.42159685875037e-05
"1818",5.42159685875072e-05
"1819",5.43170278420956e-05
"1820",0.00010353919204941
"1821",5.30299425177896e-05
"1822",5.37907741738971e-05
"1823",5.19649322127641e-05
"1824",0.000380607923150517
"1825",0.000271815091782129
"1826",0.000162958865122161
"1827",5.42159685875122e-05
"1828",0.000216825693271898
"1829",0.000270517608250075
"1830",5.196493221277e-05
"1831",0.000325928658586069
"1832",5.43006612887508e-05
"1833",5.43809848917785e-05
"1834",0.000108789846523771
"1835",5.43006612887527e-05
"1836",0.000108580874075886
"1837",0.000162806940455509
"1838",5.42159685875084e-05
"1839",0.000108501981962586
"1840",0.000162872314151355
"1841",0.000103437129967595
"1842",0.000108191704283721
"1843",0.00016261786942307
"1844",5.43851604611765e-05
"1845",5.37907741738956e-05
"1846",0.000379979173705471
"1847",5.43006612887458e-05
"1848",0.000160591045518623
"1849",0.000761963893597329
"1850",5.37907741738996e-05
"1851",5.42159685875084e-05
"1852",5.42159685875077e-05
"1853",0.000108438167310276
"1854",5.42159685875081e-05
"1855",5.43006612887462e-05
"1856",5.13621552760203e-05
"1857",5.30299425177836e-05
"1858",0.000108436503285193
"1859",0.000379330079462149
"1860",5.43006612887451e-05
"1861",0.000162619809529371
"1862",0.000271846063417839
"1863",5.19649322127726e-05
"1864",5.4240500219799e-05
"1865",5.43006612887503e-05
"1866",0.000108580874075884
"1867",5.43006612887478e-05
"1868",0.000108488804881425
"1869",5.30299425177896e-05
"1870",5.42372540247591e-05
"1871",5.19649322127701e-05
"1872",0.000487778496801203
"1873",0.000540451587866217
"1874",0.00054224315818176
"1875",0.000488456559257836
